iteration,density_residual_log10,cl,cd
0,-4.23779949,0.09933518303,0.03495926456
0,-4.237698732,0.0993315253,0.03495893135
0,-4.237772496,0.09932724845,0.03495845665
0,-4.238052861,0.09932236814,0.03495784375
0,-4.2385071,0.09931690091,0.03495709617
0,-4.239073989,0.0993108641,0.03495621765
0,-4.239715729,0.09930427584,0.03495521212
0,-4.240362912,0.09929715496,0.03495408374
0,-4.240962327,0.099289521,0.03495283682
0,-4.241481425,0.09928139414,0.03495147593
0,-4.241867618,0.09927279528,0.03495000447
0,-4.242071246,0.09926374862,0.03494842558
0,-4.242115348,0.09925427646,0.03494674314
0,-4.241989297,0.0992443999,0.03494496
0,-4.241747644,0.09923413758,0.03494307638
0,-4.241418314,0.09922351148,0.03494109684
0,-4.241006604,0.09921254605,0.03493902618
0,-4.240546385,0.09920126145,0.03493687006
0,-4.2400706,0.09918967871,0.03493463407
0,-4.23962038,0.09917782259,0.0349323233
0,-4.239224972,0.0991657183,0.03492994341
0,-4.238895864,0.09915339126,0.03492750013
0,-4.238666213,0.09914086688,0.03492499916
0,-4.238561207,0.09912816958,0.03492244601
0,-4.238582625,0.09911532309,0.03491984603
0,-4.238725812,0.09910235074,0.03491720452
0,-4.238941152,0.09908927435,0.03491452676
0,-4.23921405,0.09907611507,0.03491181791
0,-4.239487559,0.09906289344,0.03490908299
0,-4.239697289,0.0990496287,0.03490632698
0,-4.239848765,0.09903634047,0.03490355459
0,-4.239942435,0.09902304742,0.03490077045
0,-4.239925449,0.09900976733,0.03489797901
0,-4.239800308,0.09899651703,0.03489518453
0,-4.239576518,0.09898331241,0.03489239116
0,-4.239316871,0.09897016846,0.03488960298
0,-4.239055301,0.09895709923,0.03488682393
0,-4.238806998,0.09894411781,0.03488405783
0,-4.238595956,0.09893123616,0.03488130824
0,-4.238419153,0.09891846523,0.03487857811
0,-4.238306051,0.09890581483,0.03487587045
0,-4.238303582,0.09889329382,0.03487318812
0,-4.238382723,0.09888091026,0.03487053393
0,-4.238538493,0.0988686714,0.03486791062
0,-4.238772342,0.09885658386,0.03486532015
0,-4.239088738,0.09884465342,0.0348627642
0,-4.239479322,0.09883288486,0.03486024427
0,-4.239868858,0.09882128211,0.03485776162
0,-4.24022791,0.09880984833,0.03485531733
0,-4.2405159,0.09879858605,0.03485291229
0,-4.240672321,0.09878749718,0.03485054725
0,-4.240707018,0.09877658306,0.03484822277
0,-4.240610959,0.09876584442,0.03484593926
0,-4.240375619,0.09875528158,0.03484369699
0,-4.239983115,0.09874489426,0.03484149604
0,-4.239481491,0.09873468167,0.03483933636
0,-4.238920619,0.09872464258,0.03483721779
0,-4.238340602,0.09871477543,0.03483514007
0,-4.237745254,0.09870507858,0.03483310255
0,-4.237199025,0.0986955498,0.0348311048
0,-4.236761925,0.0986861866,0.03482914634
0,-4.236453582,0.09867698631,0.03482722661
0,-4.236248476,0.09866794595,0.034825345
0,-4.23618558,0.09865906235,0.03482350083
0,-4.236272086,0.09865033217,0.03482169341
0,-4.236483013,0.09864175194,0.03481992198
0,-4.236855854,0.09863331815,0.03481818577
0,-4.237367116,0.09862502716,0.034816484
0,-4.237947732,0.09861687531,0.03481481585
0,-4.238582401,0.09860885884,0.03481318046
0,-4.239204439,0.0986009738,0.03481157674
0,-4.239766899,0.09859321648,0.03481000395
0,-4.24019567,0.09858558422,0.03480846158
0,-4.240502407,0.09857807471,0.03480694916
0,-4.240603849,0.09857068479,0.03480546612
0,-4.240522159,0.09856341134,0.03480401177
0,-4.24029298,0.09855625124,0.03480258541
0,-4.239948366,0.09854920141,0.03480118634
0,-4.239504782,0.09854225891,0.03479981383
0,-4.238991853,0.09853542087,0.03479846715
0,-4.238431198,0.09852868433,0.03479714552
0,-4.237881009,0.09852204632,0.0347958482
0,-4.237354754,0.09851550407,0.03479457448
0,-4.236883254,0.09850905498,0.03479332372
0,-4.236496284,0.09850269664,0.03479209531
0,-4.236217008,0.09849642685,0.03479088869
0,-4.236073438,0.09849024363,0.03478970333
0,-4.236029844,0.0984841452,0.03478853876
0,-4.236126486,0.09847812999,0.03478739451
0,-4.236335796,0.09847219657,0.03478627015
0,-4.236619567,0.09846634372,0.03478516529
0,-4.236971861,0.09846057048,0.03478407955
0,-4.237310688,0.09845487602,0.03478301256
0,-4.237630665,0.0984492597,0.034781964
0,-4.237908825,0.09844372092,0.03478093363
0,-4.238071623,0.09843825919,0.03477992126
0,-4.238155574,0.09843287415,0.03477892677
0,-4.238139922,0.09842756554,0.03477795006
0,-4.238055044,0.09842233319,0.03477699106
0,-4.237935545,0.09841717692,0.03477604984
0,-4.237805875,0.09841209674,0.03477512633
0,-4.237658626,0.09840709278,0.03477422049
0,-4.237478536,0.09840216525,0.03477333229
0,-4.237328333,0.09839731448,0.03477246167
0,-4.237173867,0.09839254087,0.03477160856
0,-4.237031619,0.09838784598,0.03477077231
0,-4.236955585,0.09838323071,0.03476995275
0,-4.23692817,0.09837869572,0.03476914988
0,-4.236963206,0.09837424161,0.03476836368
0,-4.237074213,0.09836986897,0.03476759413
0,-4.237222001,0.09836557784,0.03476684139
0,-4.237405529,0.09836136993,0.03476610574
0,-4.237624011,0.09835724767,0.03476538752
0,-4.237784111,0.09835321128,0.03476468664
0,-4.237902385,0.09834926083,0.03476400298
0,-4.237948051,0.09834539626,0.03476333641
0,-4.237900825,0.09834161751,0.03476268678
0,-4.237727004,0.09833792444,0.0347620539
0,-4.237461372,0.09833431694,0.0347614376
0,-4.237116715,0.09833079489,0.03476083767
0,-4.236722135,0.09832735812,0.03476025389
0,-4.236340098,0.09832400646,0.03475968609
0,-4.235989171,0.09832073973,0.03475913408
0,-4.23565241,0.09831755822,0.0347585977
0,-4.235352233,0.09831446229,0.03475807682
0,-4.235122151,0.09831145099,0.03475757119
0,-4.234955049,0.0983085233,0.03475708057
0,-4.234878143,0.09830567845,0.03475660462
0,-4.234909186,0.09830291573,0.03475614236
0,-4.235049899,0.09830023442,0.03475569231
0,-4.235294291,0.09829763355,0.03475525459
0,-4.235650602,0.09829511218,0.03475482949
0,-4.236095887,0.09829266911,0.03475441719
0,-4.236604187,0.09829030308,0.03475401778
0,-4.237084293,0.09828801268,0.0347536312
0,-4.237537426,0.09828579666,0.03475325734
0,-4.237905242,0.09828365359,0.03475289606
0,-4.238171186,0.09828158196,0.03475254715
0,-4.238307613,0.09827958018,0.0347522104
0,-4.23834417,0.09827764646,0.03475188554
0,-4.238230222,0.09827577895,0.03475157231
0,-4.23795045,0.09827397558,0.03475127042
0,-4.237602689,0.09827223397,0.03475097974
0,-4.237200046,0.09827055165,0.0347507002
0,-4.23673907,0.09826892621,0.03475043145
0,-4.236248633,0.09826735522,0.03475017305
0,-4.235748593,0.09826583628,0.03474992455
0,-4.235276644,0.09826436705,0.03474968549
0,-4.234859612,0.09826294521,0.0347494554
0,-4.234488817,0.09826156852,0.03474923383
0,-4.234210282,0.09826023486,0.03474902032
0,-4.234018237,0.09825894221,0.03474881442
0,-4.233968493,0.0982576886,0.0347486157
0,-4.234053388,0.09825647273,0.03474842376
0,-4.234267175,0.09825529433,0.03474823821
0,-4.234550469,0.09825415171,0.03474805863
0,-4.234901254,0.09825304322,0.03474788463
0,-4.235271256,0.09825196721,0.03474771581
0,-4.23563623,0.09825092192,0.03474755174
0,-4.235954021,0.09824990577,0.03474739204
0,-4.236203611,0.09824891727,0.03474723634
0,-4.236418575,0.09824795534,0.03474708435
